order_id,order_date,ship_date,ship_mode,customer_name,segment,state,country,market,region,product_id,category,sub_category,product_name,sales,quantity,discount,profit,shipping_cost,order_priority,year
CA-2012-123568,8/11/2012,14-11-2012,Standard Class,Sanjit Chand,Consumer,Utah,United States,US,West,OFF-FA-10002701,Office Supplies,Fasteners,Alliance Rubber Bands,5,3,0,0.2016,0.39,Medium,2012
CA-2012-114811,8/11/2012,8/11/2012,Same Day,Keith Dawkins,Corporate,New York,United States,US,East,FUR-FU-10002240,Furniture,Furnishings,Nu-Dell EZ-Mount Plastic Wall Frames,12,3,0,4.728,0.36,Medium,2012
CA-2012-169796,9/11/2012,14-11-2012,Standard Class,Dean percer,Home Office,New York,United States,US,East,TEC-MA-10000045,Technology,Machines,Zebra ZM400 Thermal Label Printer,"2,322",2,0,1114.512,92.2,High,2012
CA-2012-146486,9/11/2012,14-11-2012,Second Class,Dianna Vittorini,Consumer,New York,United States,US,East,TEC-AC-10002637,Technology,Accessories,Logitech VX Revolution Cordless Laser Mouse for Notebooks (Black),900,5,0,53.997,70.36,High,2012
CA-2012-127509,9/11/2012,13-11-2012,Standard Class,Adam Shillingsburg,Consumer,Missouri,United States,US,Central,FUR-TA-10002855,Furniture,Tables,Bevis Round Conference Table Top & Single Column Base,"1,024",7,0,215.1198,62.17,Medium,2012
CA-2012-146486,9/11/2012,14-11-2012,Second Class,Dianna Vittorini,Consumer,New York,United States,US,East,OFF-ST-10002554,Office Supplies,Storage,Tennsco Industrial Shelving,245,5,0,4.891,24.12,High,2012
CA-2012-146486,9/11/2012,14-11-2012,Second Class,Dianna Vittorini,Consumer,New York,United States,US,East,OFF-EN-10001509,Office Supplies,Envelopes,Poly String Tie Envelopes,12,6,0,5.7528,2.7,High,2012
CA-2012-113222,9/11/2012,9/11/2012,Same Day,Anthony Garverick,Home Office,Indiana,United States,US,Central,OFF-BI-10001890,Office Supplies,Binders,Avery Poly Binder Pockets,11,3,0,5.1552,2.29,High,2012
CA-2012-146486,9/11/2012,14-11-2012,Second Class,Dianna Vittorini,Consumer,New York,United States,US,East,TEC-AC-10002018,Technology,Accessories,AmazonBasics 3-Button USB Wired Mouse,14,2,0,6.0114,2.22,High,2012
CA-2012-127509,9/11/2012,13-11-2012,Standard Class,Adam Shillingsburg,Consumer,Missouri,United States,US,Central,OFF-EN-10000781,Office Supplies,Envelopes,"#10- 4 1/8"" x 9 1/2"" Recycled Envelopes",26,3,0,12.3234,2.15,Medium,2012
CA-2012-158554,9/11/2012,9/11/2012,Same Day,Charlotte Melton,Consumer,Pennsylvania,United States,US,East,OFF-PA-10004000,Office Supplies,Paper,"While You Were Out Pads, 50 per Pad, 4 x 5 1/4, Green Cycle",11,3,0.2,4.1151,2.08,High,2012
CA-2012-169796,9/11/2012,14-11-2012,Standard Class,Dean percer,Home Office,New York,United States,US,East,OFF-ST-10001505,Office Supplies,Storage,"Perma STOR-ALL Hanging File Box, 13 1/8""W x 12 1/4""D x 10 1/2""H",18,3,0,3.0498,1.54,High,2012
CA-2012-127509,9/11/2012,13-11-2012,Standard Class,Adam Shillingsburg,Consumer,Missouri,United States,US,Central,OFF-BI-10002393,Office Supplies,Binders,Binder Posts,17,3,0,7.9212,1.3,Medium,2012
CA-2012-127509,9/11/2012,13-11-2012,Standard Class,Adam Shillingsburg,Consumer,Missouri,United States,US,Central,OFF-PA-10002160,Office Supplies,Paper,Xerox 1978,17,3,0,8.4966,1.24,Medium,2012
CA-2012-126466,9/11/2012,13-11-2012,Standard Class,Jesus Ocampo,Home Office,California,United States,US,West,OFF-FA-10000490,Office Supplies,Fasteners,"OIC Binder Clips, Mini, 1/4"" Capacity, Black",2,2,0,1.1656,0.22,Medium,2012
CA-2012-121783,10/11/2012,14-11-2012,Standard Class,Philisse Overcash,Home Office,Minnesota,United States,US,Central,OFF-AP-10003849,Office Supplies,Appliances,Hoover Shoulder Vac Commercial Portable Vacuum,716,2,0,178.91,87.58,Medium,2012
CA-2012-147690,10/11/2012,14-11-2012,Standard Class,Sam Craven,Consumer,Pennsylvania,United States,US,East,OFF-ST-10001526,Office Supplies,Storage,Iceberg Mobile Mega Data/Printer Cart ,578,6,0.2,43.3188,66.02,High,2012
CA-2012-158659,10/11/2012,14-11-2012,Second Class,Steve Chapman,Corporate,Indiana,United States,US,Central,OFF-ST-10003306,Office Supplies,Storage,Letter Size Cart,714,5,0,207.147,60.51,High,2012
CA-2012-121783,10/11/2012,14-11-2012,Standard Class,Philisse Overcash,Home Office,Minnesota,United States,US,Central,OFF-ST-10000078,Office Supplies,Storage,Tennsco 6- and 18-Compartment Lockers,796,3,0,143.1918,44.85,Medium,2012
CA-2012-121783,10/11/2012,14-11-2012,Standard Class,Philisse Overcash,Home Office,Minnesota,United States,US,Central,TEC-CO-10001571,Technology,Copiers,Sharp 1540cs Digital Laser Copier,550,1,0,274.995,8.65,Medium,2012
CA-2012-155040,10/11/2012,15-11-2012,Standard Class,Alan Hwang,Consumer,California,United States,US,West,TEC-AC-10004469,Technology,Accessories,Microsoft Sculpt Comfort Mouse,80,2,0,35.156,5.46,Medium,2012
CA-2012-121783,10/11/2012,14-11-2012,Standard Class,Philisse Overcash,Home Office,Minnesota,United States,US,Central,FUR-FU-10004351,Furniture,Furnishings,Staples,29,3,0,12.8568,2.72,Medium,2012
CA-2012-121783,10/11/2012,14-11-2012,Standard Class,Philisse Overcash,Home Office,Minnesota,United States,US,Central,OFF-BI-10001658,Office Supplies,Binders,GBC Standard Therm-A-Bind Covers,75,3,0,34.3896,2.13,Medium,2012
CA-2012-111948,11/11/2012,11/11/2012,Same Day,Andrew Gjertsen,Corporate,Michigan,United States,US,Central,OFF-ST-10003282,Office Supplies,Storage,"Advantus 10-Drawer Portable Organizer, Chrome Metal Frame, Smoke Drawers",418,7,0,117.1296,101.22,Critical,2012
CA-2012-111948,11/11/2012,11/11/2012,Same Day,Andrew Gjertsen,Corporate,Michigan,United States,US,Central,OFF-AP-10002311,Office Supplies,Appliances,"Holmes Replacement Filter for HEPA Air Cleaner, Very Large Room, HEPA Filter",124,2,0.1,46.7908,26.07,Critical,2012
CA-2012-162964,12/11/2012,18-11-2012,Standard Class,Monica Federle,Corporate,Texas,United States,US,Central,OFF-EN-10003055,Office Supplies,Envelopes,"Blue String-Tie & Button Interoffice Envelopes, 10 x 13",224,7,0.2,69.965,34.03,Low,2012
CA-2012-113628,12/11/2012,19-11-2012,Standard Class,Anna Häberlin,Corporate,Florida,United States,US,South,FUR-CH-10003298,Furniture,Chairs,"Office Star - Contemporary Task Swivel chair with Loop Arms, Charcoal",524,5,0.2,-72.039,14.78,Medium,2012
CA-2012-162964,12/11/2012,18-11-2012,Standard Class,Monica Federle,Corporate,Texas,United States,US,Central,OFF-ST-10002344,Office Supplies,Storage,"Carina 42""Hx23 3/4""W Media Storage Unit",65,1,0.2,-14.5764,10.15,Low,2012
CA-2012-113628,12/11/2012,19-11-2012,Standard Class,Anna Häberlin,Corporate,Florida,United States,US,South,FUR-CH-10004477,Furniture,Chairs,"Global Push Button Manager's Chair, Indigo",146,3,0.2,16.4403,7.21,Medium,2012
CA-2012-113628,12/11/2012,19-11-2012,Standard Class,Anna Häberlin,Corporate,Florida,United States,US,South,TEC-PH-10000441,Technology,Phones,VTech DS6151,101,1,0.2,10.0792,5.96,Medium,2012
CA-2012-153220,12/11/2012,14-11-2012,First Class,Yoseph Carroll,Corporate,California,United States,US,West,OFF-PA-10003016,Office Supplies,Paper,"Adams ""While You Were Out"" Message Pads",16,5,0,7.065,3.41,High,2012
US-2012-153283,12/11/2012,18-11-2012,Standard Class,Eugene Barchas,Consumer,New York,United States,US,East,OFF-EN-10001539,Office Supplies,Envelopes,Staples,16,2,0,7.3132,1.13,Medium,2012
CA-2012-113628,12/11/2012,19-11-2012,Standard Class,Anna Häberlin,Corporate,Florida,United States,US,South,OFF-AR-10001246,Office Supplies,Art,Newell 317,12,5,0.2,1.323,0.9,Medium,2012
CA-2012-162964,12/11/2012,18-11-2012,Standard Class,Monica Federle,Corporate,Texas,United States,US,Central,OFF-PA-10003349,Office Supplies,Paper,Xerox 1957,16,3,0.2,5.6376,0.79,Low,2012
CA-2012-113628,12/11/2012,19-11-2012,Standard Class,Anna Häberlin,Corporate,Florida,United States,US,South,OFF-BI-10002799,Office Supplies,Binders,"SlimView Poly Binder, 3/8""",5,3,0.7,-3.7296,0.39,Medium,2012
CA-2012-113628,12/11/2012,19-11-2012,Standard Class,Anna Häberlin,Corporate,Florida,United States,US,South,OFF-BI-10003291,Office Supplies,Binders,Wilson Jones Leather-Like Binders with DublLock Round Rings,5,2,0.7,-4.0158,0.37,Medium,2012
CA-2012-130183,13-11-2012,17-11-2012,Standard Class,Patrick O'Brill,Consumer,Texas,United States,US,Central,FUR-BO-10001811,Furniture,Bookcases,"Atlantic Metals Mobile 5-Shelf Bookcases, Custom Colors",614,3,0.32,-18.0588,54.03,High,2012
CA-2012-104948,13-11-2012,17-11-2012,Standard Class,Keith Herrera,Consumer,California,United States,US,West,FUR-BO-10004357,Furniture,Bookcases,O'Sullivan Living Dimensions 3-Shelf Bookcases,683,4,0.15,-40.196,50.64,Medium,2012
CA-2012-144519,13-11-2012,17-11-2012,Standard Class,Arthur Wiediger,Home Office,Montana,United States,US,West,TEC-PH-10004908,Technology,Phones,Panasonic KX TS3282W Corded phone,340,5,0.2,42.495,33.44,High,2012
CA-2012-115798,13-11-2012,19-11-2012,Standard Class,Ken Lonsdale,Consumer,Delaware,United States,US,East,FUR-BO-10004467,Furniture,Bookcases,Bestar Classic Bookcase,300,3,0,56.9943,29.79,Medium,2012
CA-2012-115798,13-11-2012,19-11-2012,Standard Class,Ken Lonsdale,Consumer,Delaware,United States,US,East,TEC-PH-10003691,Technology,Phones,BlackBerry Q10,378,3,0,94.4925,19.42,Medium,2012
CA-2012-111199,13-11-2012,17-11-2012,Standard Class,Joe Kamberova,Consumer,North Carolina,United States,US,South,OFF-PA-10001790,Office Supplies,Paper,Xerox 1910,115,3,0.2,40.3536,15.42,High,2012
CA-2012-136147,13-11-2012,18-11-2012,Standard Class,Fred McMath,Consumer,Florida,United States,US,South,OFF-BI-10004224,Office Supplies,Binders,Catalog Binders with Expanding Posts,121,6,0.7,-100.92,11.19,Medium,2012
US-2012-156867,13-11-2012,17-11-2012,Standard Class,Lena Cacioppo,Consumer,Colorado,United States,US,West,TEC-AC-10001552,Technology,Accessories,Logitech K350 2.4Ghz Wireless Keyboard,239,6,0.2,-26.8758,10.35,Medium,2012
CA-2012-114503,13-11-2012,17-11-2012,Standard Class,Allen Armold,Consumer,Tennessee,United States,US,South,OFF-ST-10003572,Office Supplies,Storage,Portfile Personal File Boxes,85,6,0.2,6.372,10.11,High,2012
CA-2012-144519,13-11-2012,17-11-2012,Standard Class,Arthur Wiediger,Home Office,Montana,United States,US,West,FUR-FU-10000794,Furniture,Furnishings,"Eldon Stackable Tray, Side-Load, Legal, Smoke",64,7,0,21.7532,7.69,High,2012
CA-2012-115798,13-11-2012,19-11-2012,Standard Class,Ken Lonsdale,Consumer,Delaware,United States,US,East,TEC-PH-10001819,Technology,Phones,Innergie mMini Combo Duo USB Travel Charging Kit,90,2,0,43.1904,6.67,Medium,2012
US-2012-156867,13-11-2012,17-11-2012,Standard Class,Lena Cacioppo,Consumer,Colorado,United States,US,West,FUR-FU-10004006,Furniture,Furnishings,"Deflect-o DuraMat Lighweight, Studded, Beveled Mat for Low Pile Carpeting",102,3,0.2,-3.8385,6.22,Medium,2012
CA-2012-149909,13-11-2012,17-11-2012,Standard Class,Russell Applegate,Consumer,Indiana,United States,US,Central,OFF-PA-10001790,Office Supplies,Paper,Xerox 1910,96,2,0,46.1184,6.05,Medium,2012
CA-2012-149909,13-11-2012,17-11-2012,Standard Class,Russell Applegate,Consumer,Indiana,United States,US,Central,OFF-PA-10000726,Office Supplies,Paper,"Black Print Carbonless Snap-Off Rapid Letter, 8 1/2"" x 7""",64,7,0,28.6965,5.49,Medium,2012
CA-2012-149909,13-11-2012,17-11-2012,Standard Class,Russell Applegate,Consumer,Indiana,United States,US,Central,TEC-PH-10001536,Technology,Phones,Spigen Samsung Galaxy S5 Case Wallet,51,3,0,13.2522,4.95,Medium,2012
CA-2012-136147,13-11-2012,18-11-2012,Standard Class,Fred McMath,Consumer,Florida,United States,US,South,TEC-AC-10004568,Technology,Accessories,Maxell LTO Ultrium - 800 GB,112,5,0.2,-1.3995,4.66,Medium,2012
CA-2012-115798,13-11-2012,19-11-2012,Standard Class,Ken Lonsdale,Consumer,Delaware,United States,US,East,OFF-PA-10001560,Office Supplies,Paper,"Adams Telephone Message Books, 5 1/4” x 11”",42,7,0,19.8716,3.35,Medium,2012
CA-2012-104948,13-11-2012,17-11-2012,Standard Class,Keith Herrera,Consumer,California,United States,US,West,OFF-PA-10004610,Office Supplies,Paper,Xerox 1900,30,7,0,13.482,2.37,Medium,2012
US-2012-156867,13-11-2012,17-11-2012,Standard Class,Lena Cacioppo,Consumer,Colorado,United States,US,West,OFF-BI-10002794,Office Supplies,Binders,"Avery Trapezoid Ring Binder, 3"" Capacity, Black, 1040 sheets",37,3,0.7,-25.8174,1.98,Medium,2012
CA-2012-104948,13-11-2012,17-11-2012,Standard Class,Keith Herrera,Consumer,California,United States,US,West,OFF-BI-10001267,Office Supplies,Binders,"Universal Recycled Hanging Pressboard Report Binders, Letter Size",10,2,0.2,3.4552,0.18,Medium,2012
CA-2012-153073,13-11-2012,13-11-2012,Same Day,Helen Abelman,Consumer,Illinois,United States,US,Central,FUR-FU-10001025,Furniture,Furnishings,"Eldon Imàge Series Desk Accessories, Clear",17,9,0.6,-7.4358,0.05,Medium,2012
CA-2012-154746,14-11-2012,17-11-2012,First Class,Patrick Jones,Corporate,Virginia,United States,US,South,OFF-AP-10003057,Office Supplies,Appliances,Honeywell Enviracaire Portable HEPA Air Cleaner for 16' x 20' Room,826,3,0,322.1829,215.64,Critical,2012
CA-2012-123141,14-11-2012,19-11-2012,Standard Class,Gary Zandusky,Consumer,New Mexico,United States,US,West,FUR-CH-10004287,Furniture,Chairs,SAFCO Arco Folding Chair,884,4,0.2,99.432,52.02,Medium,2012
CA-2012-138674,14-11-2012,17-11-2012,First Class,Ken Black,Corporate,Oregon,United States,US,West,TEC-AC-10002800,Technology,Accessories,Plantronics Audio 478 Stereo USB Headset,160,4,0.2,29.994,30.93,Critical,2012
CA-2012-123141,14-11-2012,19-11-2012,Standard Class,Gary Zandusky,Consumer,New Mexico,United States,US,West,FUR-CH-10001891,Furniture,Chairs,Global Deluxe Office Fabric Chairs,230,3,0.2,20.1558,23.43,Medium,2012
CA-2012-154746,14-11-2012,17-11-2012,First Class,Patrick Jones,Corporate,Virginia,United States,US,South,OFF-EN-10001532,Office Supplies,Envelopes,Brown Kraft Recycled Envelopes,34,2,0,16.98,12.37,Critical,2012
CA-2012-138674,14-11-2012,17-11-2012,First Class,Ken Black,Corporate,Oregon,United States,US,West,TEC-AC-10000358,Technology,Accessories,Imation Secure Drive + Hardware Encrypted USB flash drive - 16 GB,91,3,0.2,4.5588,10.97,Critical,2012
US-2012-111927,14-11-2012,19-11-2012,Standard Class,Lycoris Saunders,Consumer,Delaware,United States,US,East,FUR-FU-10004017,Furniture,Furnishings,"Executive Impressions 13"" Chairman Wall Clock",76,3,0,26.649,7.05,Medium,2012
CA-2012-137897,14-11-2012,19-11-2012,Standard Class,Patrick Jones,Corporate,New York,United States,US,East,TEC-AC-10001267,Technology,Accessories,Imation 32GB Pocket Pro USB 3.0 Flash Drive - 32 GB - Black - 1 P ...,60,2,0,23.96,4.4,Medium,2012
CA-2012-137897,14-11-2012,19-11-2012,Standard Class,Patrick Jones,Corporate,New York,United States,US,East,TEC-AC-10002217,Technology,Accessories,Imation Clip USB flash drive - 8 GB,38,2,0,2.256,2.26,Medium,2012
CA-2012-137897,14-11-2012,19-11-2012,Standard Class,Patrick Jones,Corporate,New York,United States,US,East,OFF-PA-10004041,Office Supplies,Paper,"It's Hot Message Books with Stickers, 2 3/4"" x 5""",37,5,0,16.65,1.99,Medium,2012
US-2012-111927,14-11-2012,19-11-2012,Standard Class,Lycoris Saunders,Consumer,Delaware,United States,US,East,OFF-BI-10002571,Office Supplies,Binders,"Avery Framed View Binder, EZD Ring (Locking), Navy, 1 1/2""",20,2,0,9.3812,1.56,Medium,2012
CA-2012-151043,14-11-2012,20-11-2012,Standard Class,Maureen Gastineau,Home Office,Pennsylvania,United States,US,East,TEC-AC-10001090,Technology,Accessories,Micro Innovations Wireless Classic Keyboard with Mouse,48,2,0.2,-1.1996,1.51,Medium,2012
CA-2012-138674,14-11-2012,17-11-2012,First Class,Ken Black,Corporate,Oregon,United States,US,West,OFF-FA-10000304,Office Supplies,Fasteners,Advantus Push Pins,9,5,0.2,2.289,1.28,Critical,2012
CA-2012-138954,15-11-2012,17-11-2012,First Class,Maya Herman,Corporate,New York,United States,US,East,OFF-AR-10001955,Office Supplies,Art,Newell 319,119,6,0,35.712,25.13,Critical,2012
CA-2012-113173,15-11-2012,17-11-2012,Second Class,Dean Katz,Corporate,Illinois,United States,US,Central,OFF-ST-10000604,Office Supplies,Storage,Home/Office Personal File Carts,250,9,0.2,15.642,19.47,Medium,2012
CA-2012-138954,15-11-2012,17-11-2012,First Class,Maya Herman,Corporate,New York,United States,US,East,OFF-ST-10003058,Office Supplies,Storage,Eldon Mobile Mega Data Cart  Mega Stackable  Add-On Trays,71,3,0,20.5755,18.94,Critical,2012
CA-2012-129525,15-11-2012,20-11-2012,Standard Class,Victoria Pisteka,Corporate,Ohio,United States,US,East,OFF-BI-10002133,Office Supplies,Binders,"Wilson Jones Elliptical Ring 3 1/2"" Capacity Binders, 800 sheets",167,13,0.7,-116.844,12.54,Medium,2012
CA-2012-138954,15-11-2012,17-11-2012,First Class,Maya Herman,Corporate,New York,United States,US,East,OFF-BI-10003963,Office Supplies,Binders,Cardinal Holdit Data Disk Pockets,35,6,0.2,11.7936,10.68,Critical,2012
CA-2012-145324,15-11-2012,19-11-2012,Standard Class,Duane Huffman,Home Office,Virginia,United States,US,South,FUR-FU-10002759,Furniture,Furnishings,12-1/2 Diameter Round Wall Clock,40,2,0,14.3856,5.24,High,2012
CA-2012-113173,15-11-2012,17-11-2012,Second Class,Dean Katz,Corporate,Illinois,United States,US,Central,OFF-SU-10001935,Office Supplies,Supplies,Staples,9,5,0.2,-1.744,0.44,Medium,2012
CA-2012-113173,15-11-2012,17-11-2012,Second Class,Dean Katz,Corporate,Illinois,United States,US,Central,OFF-BI-10004738,Office Supplies,Binders,Flexible Leather- Look Classic Collection Ring Binder,11,3,0.8,-17.046,0.33,Medium,2012
CA-2012-150875,16-11-2012,20-11-2012,Standard Class,Heather Kirkland,Corporate,Idaho,United States,US,West,FUR-TA-10000577,Furniture,Tables,Bretford CR4500 Series Slim Rectangular Table,696,2,0,160.1766,85.22,Medium,2012
CA-2012-164539,16-11-2012,22-11-2012,Standard Class,Philisse Overcash,Home Office,New York,United States,US,East,OFF-AP-10002457,Office Supplies,Appliances,"Eureka The Boss Plus 12-Amp Hard Box Upright Vacuum, Red",523,5,0,141.2775,74.71,Low,2012
CA-2012-135685,16-11-2012,18-11-2012,Second Class,Mike Pelletier,Home Office,Wisconsin,United States,US,Central,FUR-TA-10000688,Furniture,Tables,"Chromcraft Bull-Nose Wood Round Conference Table Top, Wood Base",654,3,0,111.1035,43.33,Medium,2012
CA-2012-135685,16-11-2012,18-11-2012,Second Class,Mike Pelletier,Home Office,Wisconsin,United States,US,Central,TEC-AC-10004145,Technology,Accessories,Logitech diNovo Edge Keyboard,"1,000",4,0,229.9908,40.42,Medium,2012
CA-2012-135685,16-11-2012,18-11-2012,Second Class,Mike Pelletier,Home Office,Wisconsin,United States,US,Central,FUR-FU-10001185,Furniture,Furnishings,"Advantus Employee of the Month Certificate Frame, 11 x 13-1/2",186,6,0,76.0878,20.81,Medium,2012
CA-2012-135685,16-11-2012,18-11-2012,Second Class,Mike Pelletier,Home Office,Wisconsin,United States,US,Central,FUR-TA-10001520,Furniture,Tables,"Lesro Sheffield Collection Coffee Table, End Table, Center Table, Corner Table",214,3,0,36.3987,16.33,Medium,2012
CA-2012-145394,16-11-2012,20-11-2012,Standard Class,Matt Connell,Corporate,Illinois,United States,US,Central,TEC-PH-10001051,Technology,Phones,HTC One,240,3,0.2,26.9973,15.01,Medium,2012
CA-2012-135685,16-11-2012,18-11-2012,Second Class,Mike Pelletier,Home Office,Wisconsin,United States,US,Central,OFF-PA-10000157,Office Supplies,Paper,Xerox 191,180,9,0,84.5154,8.77,Medium,2012
CA-2012-150875,16-11-2012,20-11-2012,Standard Class,Heather Kirkland,Corporate,Idaho,United States,US,West,TEC-PH-10001254,Technology,Phones,Jabra BIZ 2300 Duo QD Duo Corded Headset,305,3,0.2,22.8582,7.38,Medium,2012
CA-2012-120446,16-11-2012,18-11-2012,First Class,John Grady,Corporate,California,United States,US,West,OFF-LA-10003148,Office Supplies,Labels,Avery 51,19,3,0,8.694,3.31,High,2012
CA-2012-145394,16-11-2012,20-11-2012,Standard Class,Matt Connell,Corporate,Illinois,United States,US,Central,FUR-FU-10001215,Furniture,Furnishings,"Howard Miller 11-1/2"" Diameter Brentwood Wall Clock",35,2,0.6,-15.5268,2.4,Medium,2012
CA-2012-145394,16-11-2012,20-11-2012,Standard Class,Matt Connell,Corporate,Illinois,United States,US,Central,OFF-ST-10000344,Office Supplies,Storage,"Neat Ideas Personal Hanging Folder Files, Black",21,2,0.2,1.6116,1.69,Medium,2012
CA-2012-110863,17-11-2012,24-11-2012,Standard Class,Anna Andreadi,Consumer,Oklahoma,United States,US,Central,FUR-CH-10002073,Furniture,Chairs,Hon Olson Stacker Chairs,"1,324",5,0,383.931,121.4,Medium,2012
CA-2012-126725,17-11-2012,21-11-2012,Standard Class,Brian Stugart,Consumer,California,United States,US,West,TEC-PH-10003174,Technology,Phones,RCA ViSYS 25825 Wireless digital phone,416,4,0.2,51.996,48.08,High,2012
CA-2012-126725,17-11-2012,21-11-2012,Standard Class,Brian Stugart,Consumer,California,United States,US,West,FUR-CH-10001708,Furniture,Chairs,Office Star - Contemporary Swivel Chair with Padded Adjustable Arms and Flex Back,226,2,0.2,2.8196,47.18,High,2012
CA-2012-126725,17-11-2012,21-11-2012,Standard Class,Brian Stugart,Consumer,California,United States,US,West,OFF-ST-10000129,Office Supplies,Storage,Fellowes Recycled Storage Drawers,777,7,0,54.4047,43.12,High,2012
CA-2012-126725,17-11-2012,21-11-2012,Standard Class,Brian Stugart,Consumer,California,United States,US,West,OFF-ST-10001418,Office Supplies,Storage,Carina Media Storage Towers in Natural & Black,305,5,0,6.098,23.14,High,2012
CA-2012-126725,17-11-2012,21-11-2012,Standard Class,Brian Stugart,Consumer,California,United States,US,West,FUR-FU-10002813,Furniture,Furnishings,"DAX Contemporary Wood Frame with Silver Metal Mat, Desktop, 11 x 14 Size",81,4,0,29.1456,11.42,High,2012
CA-2012-110863,17-11-2012,24-11-2012,Standard Class,Anna Andreadi,Consumer,Oklahoma,United States,US,Central,OFF-ST-10002756,Office Supplies,Storage,"Tennsco Stur-D-Stor Boltless Shelving, 5 Shelves, 24"" Deep, Sand",541,4,0,5.4124,7.82,Medium,2012
CA-2012-110863,17-11-2012,24-11-2012,Standard Class,Anna Andreadi,Consumer,Oklahoma,United States,US,Central,OFF-PA-10000474,Office Supplies,Paper,Staples,106,3,0,49.9704,6.62,Medium,2012
CA-2012-126725,17-11-2012,21-11-2012,Standard Class,Brian Stugart,Consumer,California,United States,US,West,FUR-FU-10001591,Furniture,Furnishings,Advantus Panel Wall Certificate Holder - 8.5x11,37,3,0,15.372,5.61,High,2012
CA-2012-126725,17-11-2012,21-11-2012,Standard Class,Brian Stugart,Consumer,California,United States,US,West,OFF-PA-10001639,Office Supplies,Paper,Xerox 203,32,5,0,15.552,4.39,High,2012
CA-2012-163090,17-11-2012,21-11-2012,Second Class,Greg Hansen,Consumer,Illinois,United States,US,Central,OFF-SU-10002537,Office Supplies,Supplies,Acme Box Cutter Scissors,41,5,0.2,3.069,2.4,Medium,2012
CA-2012-145814,19-11-2012,24-11-2012,Standard Class,Katherine Ducich,Consumer,New York,United States,US,East,TEC-PH-10002200,Technology,Phones,Aastra 6757i CT Wireless VoIP phone,862,4,0,249.9104,68.46,Medium,2012
CA-2012-151680,19-11-2012,21-11-2012,Second Class,Tony Chapman,Home Office,Washington,United States,US,West,FUR-FU-10000305,Furniture,Furnishings,"Tenex V2T-RE Standard Weight Series Chair Mat, 45"" x 53"", Lip 25"" x 12""",142,2,0,22.7136,21.34,High,2012
CA-2012-166800,19-11-2012,26-11-2012,Standard Class,Aleksandra Gannaway,Corporate,Nevada,United States,US,West,OFF-AP-10004868,Office Supplies,Appliances,Hoover Commercial Soft Guard Upright Vacuum And Disposable Filtration Bags,31,4,0,8.3916,2.74,Medium,2012
CA-2012-145814,19-11-2012,24-11-2012,Standard Class,Katherine Ducich,Consumer,New York,United States,US,East,OFF-BI-10003196,Office Supplies,Binders,Accohide Poly Flexible Ring Binders,6,2,0.2,2.244,0.2,Medium,2012
CA-2012-161767,20-11-2012,24-11-2012,Standard Class,Grace Kelly,Corporate,Texas,United States,US,Central,TEC-MA-10002790,Technology,Machines,NeatDesk Desktop Scanner & Digital Filing System,480,2,0.4,55.9986,34.2,Medium,2012
CA-2012-110891,20-11-2012,24-11-2012,Standard Class,Phillina Ober,Home Office,Pennsylvania,United States,US,East,FUR-CH-10002880,Furniture,Chairs,"Global High-Back Leather Tilter, Burgundy",344,4,0.3,-93.4724,33.58,High,2012
CA-2012-124058,20-11-2012,24-11-2012,Standard Class,Lena Creighton,Consumer,California,United States,US,West,FUR-CH-10000595,Furniture,Chairs,Safco Contoured Stacking Chairs,572,3,0.2,35.76,27.81,Medium,2012
CA-2012-163965,20-11-2012,27-11-2012,Standard Class,Sung Shariari,Consumer,Florida,United States,US,South,FUR-BO-10001337,Furniture,Bookcases,O'Sullivan Living Dimensions 2-Shelf Bookcases,290,3,0.2,-36.294,20.97,Low,2012
CA-2012-112305,20-11-2012,25-11-2012,Standard Class,Katrina Bavinger,Home Office,Washington,United States,US,West,OFF-AR-10002067,Office Supplies,Art,Newell 334,119,6,0,30.9504,19.79,High,2012
CA-2012-136420,20-11-2012,21-11-2012,First Class,Chris Selesnick,Corporate,California,United States,US,West,OFF-BI-10002854,Office Supplies,Binders,"Performers Binder/Pad Holder, Black",90,4,0.2,33.636,16.23,High,2012
CA-2012-100454,20-11-2012,25-11-2012,Standard Class,Brian Moss,Corporate,New York,United States,US,East,FUR-BO-10001519,Furniture,Bookcases,O'Sullivan 3-Shelf Heavy-Duty Bookcases,186,4,0.2,9.3024,12.92,Medium,2012
CA-2012-116484,20-11-2012,26-11-2012,Standard Class,Jamie Kunitz,Consumer,Ohio,United States,US,East,OFF-ST-10003994,Office Supplies,Storage,"Belkin 19"" Center-Weighted Shelf, Gray",142,3,0.2,-26.541,10.81,Medium,2012
CA-2012-136420,20-11-2012,21-11-2012,First Class,Chris Selesnick,Corporate,California,United States,US,West,OFF-LA-10002762,Office Supplies,Labels,Avery 485,50,4,0,23.5564,9.59,High,2012
CA-2012-163965,20-11-2012,27-11-2012,Standard Class,Sung Shariari,Consumer,Florida,United States,US,South,OFF-BI-10004593,Office Supplies,Binders,Ibico Laser Imprintable Binding System Covers,63,4,0.7,-50.304,9.34,Low,2012
CA-2012-100454,20-11-2012,25-11-2012,Standard Class,Brian Moss,Corporate,New York,United States,US,East,OFF-AR-10004648,Office Supplies,Art,Boston 19500 Mighty Mite Electric Pencil Sharpener,60,3,0,16.3215,8.74,Medium,2012
